"50","ducks","Ducks And Geese Are Free",,,,,"0"
"51","eduardo","Eduardo The Penguin","Marc Brownstein",,,,"0"
"52","eine","Eine Kleine Nachtmusik","Mozart",,,,"1"
"53","elizabeth","In Memory Of Elizabeth Reed","Allman Brothers Band",,,,"1"
"54","endo","Endo","Jon Gutwillig",,,,"0"
"55","epist","Epistrophy","Thelonious Monk",,,,"1"
"56","eulogy","Eulogy","Jon Gutwillig","There's more to the world than what I've seen
There's more to my life than my eulogy
and if I ask my maker for one more day
When all of my chances are slipping away

I hear the bells and I see the clouds
All of the people out thinking aloud
All of the whispers and laughter and calls
People out frantic in search of it all

There's one in a million I'd be here today
There's one in a million that I get to stay
And if I ask my maker to see me through
When it seems there's nothing more that I can do

There's more who will live when gone are my days
and the sands waiting last to be swept away
but I still have time to look to the sky
and search through the clouds for some kind of sign

Bring on the lightning in bolts like a train
Let loose the screams of a mad hurricane
Bring down the water in buckets and all
Shake up the earth where all here will fall

But nothing, no splash, no flash and no sound
all that is left is my feet on the ground
Now I remember that life was a ball
When I was the person in search of it all

There's one in a million I'd be here today
There's one in a million that I get to stay
And if I ask my maker to see me through
When it seems there's nothing more that I can do","Chords transcribed by mrparker@OWLNET.RICE.EDU
Guitar solo transcribed by Diechick@AOL.COM


Eulogy (the band plays this in Ab, I guess because it requires 
a fairly large vocal range and that's the key where it fits 
Barber's voice the best.  I recommend doing it in A, if you're 
playing alone.....much easier on the wrists):

Intro: Ab

Ab
There's more the world than what I've seen

Db/Ab
There's more to my life than my eulogy

Dbsus/Ab
If I ask my maker for one more day

Gb/Ab
When all of my chances are slipping away

Ab
But I hear the bells and I see the clouds

Db/Ab
All of the people out thinking aloud

Gb/Ab
All of the whispers and laughter and calls

Eb/Ab
People out frantic in search of it all

Ab
There's one in a million I'd be here today

Db/Ab
There's one in a million that I get to stay

Gb
And if I ask my maker to see me through

Eb
When it seems that there's nothing more that I can do


Solo:
Ab  Eb  (x4)

Db  B  D  Ab  (x2)


Ab
There's more who will live when gone are my days

Db/Ab
And the sand waiting last to be swept away

Dbsus/Ab
But I still have time to look to the sky

Gb/Ab
And searching the clouds for some kind of sign

D
Bring on the lightning in bolts like a train

Em
Let loose the screams of a mad hurricane

C
Bring on the water in buckets and all

A
Let loose the earth where all here will fall

Fm
But nothing, no splash, no flash and no sound

Db
All that is left is my feet on the ground

Bbm
And I can remember when life was a ball

Eb
When I was a person in search of it all

Ab
There's one in a million I'd be here today

Db/Ab
There's one in a million that I get to stay

Gb
And if I ask my maker to see me through

Eb
When it seems that there's nothing more that I can do

(solo again...repeat second part ad infinitum)

(collapse)

Ab
There's more to the world than what I've seen

Db/Ab
There's more to my life than my eulogy

Gb/Ab
And if I ask my maker for one more day

Eb

======

I can't seem to get the chord structure of this song down, 
so I won't bother.  This is just that little guitar solo 
Barber plays a couple of times in the song.  
Part of it, anyhow.

e-------------------------------------------------------4--6
b-----------4-4-----------------4-4--------------4--6-------
g--1-1-1/5------3-3---1-1-1/5----3-3-----1-1/5--------------


e---4--6/8--8----4--86--6----3--6--4-------
b-------------------------------------------
g-------------------------------------------

Repeat, and then add:

e --3----------------------------------
b ------4--1--4------------------------
g -----------------3-------------------",,"0"
"57","fantasy","Dear Mr. Fantasy","Traffic",,,,"1"
"58","fathead","Fathead's Set","Fathead",,,,"2"
"59","fatheadj","Biscuits/Fathead Jam","The Disco Biscuits/Fathead",,,,"2"
"60","fiddler","Once The Fiddler Paid","Jon Gutwillig","Summer Sunny day, once the wind blew warm
and the light circled round the sun I saw like a crown
you could feel it in the air, like a not so distant storm
and the silent pause in the wind it seemed
left a magical sound

But now she's gone & I vowed to miss her
days that we spent starry eyed run deep within my soul
And now she's gone & I can't dismiss her
nor can I forget the man who sent me down below

Summer sunny day, once the wind blew cold
and the world had seen a better day all around
my life was ripped away, my business torn & sold
and I found myself in this cell I live
with a clamouring sound

But now she's gone & I vowed to miss her
days that we spent starry eyed run deep within my soul
And now she's gone & I can't dismiss her
nor can I forget the man who sent me down below

Summer sunny day, once the wind blew thorns
and the world had seen a better day all around
you could feel it in the air, like a not so distant storm
and the days once lost but still recalled can be found

Once the fiddler paid, but once was not enough
was all who cornered his misfortune yelled
the fiddler took the blame, the crowd had called his bluff
when all was lost the verdict came to the silence of the crowd

But now she's gone & I vowed to miss her
days that we spent starry eyed run deep within my soul
And now she's gone & I can't dismiss her
nor can I forget the man who sent me down below","VERSION 1
Transcribed by Diechick@AOL.COM

Intro: E

Verse 1: E   A7    (the rhythm and changes are easy to figure out)

1st Chorus:  E  B   C#m  E   G#   A   B
                   E  B   C#m  E   G#   A   C#m

Verse 2: C#m  C   E   G#
              C#m  C  A    B

2nd Chorus:  E  B  C#m  E  G#  A  B   X2
                   Bm

Chords under synth and guitar solo:  D  C#m   Bm   Bb  }  Repeated over and
over
                                                      D  C   E  F#          }

Outro Barber lick (approximate, probably inaccurate, and incomplete...help???
i'm doing this with an acoustic, so bear with me if it sounds like complete
crap on electric.)

Slide up to that first D note from way down on the neck.
There may be a pull off on that 14--11... the slide to the 2nd 14 is a very
short one.
e------------------------------------------------------------------
b----------------------15--------15---14p12------------------------
g------------14--11-------/14-------------------11~----------11----
d----/12------------------------------------------------------12---
a------------------------------------------------------------------
E------------------------------------------------------------------

Repeat that, but cut out the last two quick notes.  Then (and this is
extremely shaky and incomplete)

e---17--17--17---15--13------------10---12---(uhhh)--??--12--??---12/14----
b--------------------------------------------------------------------------
g------------------------------------/11-----------------------------------
d--------------------------------------------------------------------------
a--------------------------------------------------------------------------
E--------------------------------------------------------------------------


=====================

VERSION 2
Transcribed by Slobber Scenario <mrparker@OWLNET.RICE.EDU>

Once the Fiddler Paid (from the 12/31/98 version)

Intro:

E

bass riff:
g----------------------------
d---------0-2----0-2---0-2---
a--------2------2-----2------
e----0-----------------------

repeat a lotta times....piano trills on G#/A.......

E                                    A7
Summer sunny day, when the wind blew warm

        E
And the light circled round the sun I saw like a crown

          E                                         A7
You could feel it in the air, like a not-so-distant storm

        E
And the silent pause in the wind, it seemed, left a magical sound

        E                B        C#m
But now she's gone and I vowed to miss her

E/G#      E        G#m             A              B
Days that we spent starry-eyed run deep within my soul

        E                B     C#m
But now she's gone and I can't dismiss her

E/G#    E    G#m             A              C#m
Nor can I forget the man who sent me down below


C#m                                  C
Summer sunny day, when the wind blew cold

        E                                   G#m
And the world had seen its better days all around

                    C#m                       C
My life was ripped away, my business torn and sold

      A                                       B
And I found myself in this cell I live with a clamoring sound

(second chorus same as first, except end on a B chord instead of C#m)

Bm

Keyboard/guitar solo:
D  A  Bm  Bb  D  C  E  F#

(repeat until done)

End guitar solo lick (the chords change every two beats, if that helps):
      D          A           Bm         Bb                    D
e-------------------------------------------------17-17-17-15-14----
b---------15--15-14----14--------15--15-14--------------------------
g-------14--14-----14----14----14--14-----14------------------------
d----/12-------------15----15---------------15----------------------
a----------------------------14-------------------------------------

               C            E     *    F#
e-----------14-12----12-----12---------14----
b------12-15-----------15-12------15-12------
g----14--------------------------------------

(repeat times 4, and the last time, from the * on it's):
          F#
e------12-14----
b----15---------


The F# chord holds, then

B

vamp on B for awhile pre-bass solo.

Bass solo:
                  B                    E7
g------------------------------------------------------------
d---------9-11-11s13---13-16-13--------12--14--12h14p12------
a----/9-11------------------------16-14----------------14----
E------------------------------------------------------------

                A          Bb0                      B
g---------------------------------------------------------
d-----------9-9s11---11-14-11---------9---9-11-9-11s13----
a-------9-11--------------------9h11---11-----------------
E----/12--------------------------------------------------

                  E                    A7
g---------9-11-11s13---13-16-13--------12--14--12h14p12------
d----/9-11------------------------16-14----------------14----
a------------------------------------------------------------
                         Bbo                                     B
g------------------12-14-12--15--12h15p12------------------12-14-16---
d-----------12-14-----------------------14----------12-14-------------
a----12h14-----------------------------------12h13--------------------

(t indicates a trill)

g----13------------
d------16-13t14----
a------------------

Second guitar solo:
E  A7  E
(repeat until done)

End second guitar solo melody (the chorus vocal melody played on guitar) :
                                      *
               E     B      C#m E     G#m      A      B
e----4-4-4---7-4----------4-----------4-4-4--4---------------
b------------------5-5h7---5-------5-7--------7b--7-5-5h7----
g-------------------4-------6---4-6------------------6-------
     And       gone  vowed  her days  starry  deep    soul

repeat, and the second time from * play:
     G#m       A        C#m
e----4-4--------------------
b----------7-5-8---8-7-5----
g-----------------------6---

             C#m                     C
Summer sunny day, when the wind blew thorns

        E                                  G#m
And the world had seen its better days all around

                         C#m                        C
You could feel it in the air, like a not-so-distant storm

        E                                        E0
And the days once lost but still recalled can be found

                 C#m                     C
Once the fiddler paid, but once was not enough

    E                               E0
Was all who cornered his misfortune yelled

                     C#m                             C
The fiddler took the blame, the crowd had called his bluff

     A                                    B
When all was lost the verdict came to the silence of the crowd

(third chorus same as second)

End:
Bm-B-E",,"0"
